room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
8505774,23586626,Private room,,Onehunga North West,11,5.0,1,1.0,41.0,1.0,-36.914382,174.780411,2016-08-19 19:08:23.047085
13100670,25767632,Private room,,Freemans Bay,0,,1,1.0,41.0,2.0,-36.855138,174.748511,2016-08-19 19:08:15.955607
7700903,40452299,Shared room,,Auckland Central West,11,5.0,2,1.0,34.0,1.0,-36.848181,174.764999,2016-08-19 19:08:14.332424
13562412,76637011,Entire home/apt,,Waiheke Island,0,,10,3.0,338.0,,-36.785273,175.008744,2016-08-19 19:07:59.665333
11740328,51020326,Private room,,Springleigh,0,,4,1.0,12.0,1.0,-36.894619,174.703986,2016-08-19 19:07:56.888884
8543501,44970619,Entire home/apt,,One Tree Hill Central,3,5.0,7,4.0,281.0,3.0,-36.903716,174.775074,2016-08-19 19:07:54.565622
13264806,74693159,Private room,,Redoubt North,1,,2,1.0,41.0,1.0,-36.984191,174.887351,2016-08-19 19:07:51.590574
13066586,72412848,Private room,,Kohimarama East,0,,3,1.0,57.0,14.0,-36.862119,174.845525,2016-08-19 19:07:49.067964
13016142,71034454,Private room,,Kohimarama West,0,,1,1.0,24.0,1.0,-36.858724,174.843539,2016-08-19 19:07:33.828857
11379449,59666530,Private room,,Waiheke Island,18,5.0,2,1.0,57.0,1.0,-36.786225,175.008654,2016-08-19 19:07:30.794866
9332947,48438745,Entire home/apt,,Mt Victoria,1,,8,4.0,300.0,4.0,-36.823549,174.799143,2016-08-19 19:07:24.891254
4205307,21818240,Entire home/apt,,Grey Lynn West,29,4.5,2,0.0,60.0,2.0,-36.856379,174.734307,2016-08-19 19:07:22.051868
14392010,7263290,Private room,,Surrey Crescent,0,,2,1.0,44.0,1.0,-36.862479,174.730024,2016-08-19 19:07:20.608459
8209869,24715714,Private room,,Windsor Park,15,5.0,1,1.0,25.0,2.0,-36.73677,174.730876,2016-08-19 19:07:18.244921
10216877,50666550,Private room,,Onehunga South West,68,4.5,3,1.0,44.0,1.0,-36.925955,174.761343,2016-08-19 19:07:15.259686
7008668,7310978,Private room,,Waiheke Island,6,4.5,2,1.0,98.0,1.0,-36.785814,175.04607,2016-08-19 19:07:11.328346
13064641,72384112,Entire home/apt,,Waiheke Island,1,,6,3.0,293.0,2.0,-36.783329,175.008387,2016-08-19 19:07:08.918771
13984367,83456564,Private room,,Ellerslie North,7,5.0,2,1.0,48.0,2.0,-36.891745,174.811836,2016-08-19 19:07:02.056380
13999391,83635265,Entire home/apt,,Takapuna Central,0,,2,3.0,517.0,7.0,-36.783606,174.774815,2016-08-19 19:06:59.271210
7663426,40226456,Entire home/apt,,Grey Lynn East,2,,4,2.0,150.0,14.0,-36.861115,174.749004,2016-08-19 19:06:46.615254
11570025,50919941,Entire home/apt,,Waiheke Island,1,,6,2.0,251.0,2.0,-36.78845,175.080056,2016-08-19 19:06:39.123397
11851116,60680960,Private room,,Onehunga North East,9,5.0,3,1.0,39.0,1.0,-36.908079,174.791416,2016-08-19 19:06:32.318904
9498937,49232828,Private room,,Ocean View,13,4.5,2,1.0,34.0,1.0,-36.795772,174.739807,2016-08-19 19:06:29.442608
5510210,5296869,Entire home/apt,,Waiheke Island,3,4.5,2,1.0,105.0,2.0,-36.780161,175.04699,2016-08-19 18:35:12.369537
11164826,55324796,Entire home/apt,,Mt Victoria,6,4.5,2,0.0,90.0,1.0,-36.830396,174.79832,2016-08-19 18:35:11.361339
13645388,79206509,Private room,,Lake Pupuke,0,,2,1.0,49.0,2.0,-36.770202,174.75967,2016-08-19 18:34:54.118113
1892382,9233100,Private room,,Waiheke Island,63,5.0,2,1.0,6750.0,2.0,-36.788322,175.048007,2016-08-19 18:34:51.314658
9924572,13238000,Entire home/apt,,Auckland Harbourside,2,,6,3.0,301.0,7.0,-36.839458,174.765974,2016-08-19 18:34:50.810856
1090234,5990436,Entire home/apt,,Kingseat,0,,10,5.0,638.0,1.0,-37.17387,174.956755,2016-08-19 18:34:47.593644
8706066,45702641,Private room,,Karekare,27,5.0,2,1.0,48.0,1.0,-36.953009,174.478475,2016-08-19 18:34:39.861039
12211574,65680652,Private room,,Long Bay,0,,2,1.0,53.0,1.0,-36.689688,174.74341,2016-08-19 18:34:38.242381
1739089,489956,Entire home/apt,,Kauri Park,38,4.5,2,0.0,67.0,3.0,-36.805445,174.71554,2016-08-19 18:34:36.273828
1746034,9189714,Private room,,Balmoral,0,,2,1.0,158.0,1.0,-36.881639,174.749917,2016-08-19 18:34:31.990684
13080406,72550652,Entire home/apt,,Waiheke Island,0,,7,3.0,226.0,2.0,-36.78503,175.014801,2016-08-19 18:34:30.630937
4541643,14487697,Entire home/apt,,Kauri Park,28,5.0,6,3.0,139.0,2.0,-36.81055,174.709274,2016-08-19 18:34:29.667165
10880155,46584678,Entire home/apt,,Waiheke Island,0,,6,3.0,225.0,2.0,-36.791772,175.078604,2016-08-19 18:34:20.445246
14241178,9057967,Entire home/apt,,Auckland Harbourside,2,,2,1.0,142.0,1.0,-36.842503,174.764131,2016-08-19 18:34:17.016606
9346314,2569390,Private room,,Pukekohe West,3,5.0,2,1.0,49.0,1.0,-37.196881,174.885718,2016-08-19 18:34:13.309342
11872654,21822103,Entire home/apt,,Kingsland,3,4.5,2,1.0,98.0,2.0,-36.87117,174.745478,2016-08-19 18:34:08.119333
13162351,72994068,Private room,,Takapuna Central,0,,1,1.0,30.0,4.0,-36.790339,174.769636,2016-08-19 18:33:54.239149
6077792,31547978,Entire home/apt,,Waiheke Island,1,,8,5.0,562.0,1.0,-36.788621,175.075858,2016-08-19 18:33:47.025211
14360588,71263009,Private room,,Mt Eden North,1,,2,1.0,29.0,1.0,-36.872017,174.751083,2016-08-19 18:33:27.306767
8279933,5292601,Private room,,Sunnyhills,2,,2,1.0,37.0,3.0,-36.90953,174.864829,2016-08-19 18:33:25.153312
13453606,76862813,Shared room,,North Harbour East,0,,1,1.0,36.0,1.0,-36.741442,174.704922,2016-08-19 18:33:13.391947
12322746,20579391,Private room,,Glendhu,5,5.0,2,1.0,23.0,5.0,-36.776074,174.706097,2016-08-19 18:33:05.120879
12736260,67650544,Shared room,,Sherbourne,0,,1,1.0,21.0,1.0,-36.874346,174.752436,2016-08-19 18:32:58.261202
13154718,5521748,Private room,,Waiheke Island,0,,2,1.0,75.0,1.0,-36.782209,175.009195,2016-08-19 18:32:53.033997
11146666,50919941,Entire home/apt,,Waiheke Island,1,,4,2.0,259.0,,-36.782547,175.044177,2016-08-19 18:32:50.487847
11757012,6330779,Private room,,Kauri Park,3,4.5,2,1.0,34.0,1.0,-36.810591,174.711206,2016-08-19 18:32:45.021904
4655229,12586240,Entire home/apt,,Waiheke Island,0,,10,4.0,443.0,6.0,-36.789526,175.041227,2016-08-19 18:32:36.099200
3885821,13238000,Entire home/apt,,Auckland Harbourside,8,4.5,2,1.0,176.0,3.0,-36.843493,174.761651,2016-08-19 18:32:32.945827
1175204,3655231,Entire home/apt,,Waiheke Island,8,4.5,4,2.0,224.0,2.0,-36.790074,175.07769,2016-08-19 18:32:28.704129
8474573,44629283,Private room,,Waiheke Island,63,5.0,2,1.0,97.0,1.0,-36.787492,175.012798,2016-08-19 18:32:18.490917
14359175,88035342,Entire home/apt,,Freemans Bay,0,,2,0.0,125.0,3.0,-36.856947,174.74846,2016-08-19 18:32:14.069680
9141697,45452632,Private room,,Redoubt South,99,4.5,2,1.0,36.0,1.0,-36.99547,174.898828,2016-08-19 18:32:13.939613
14357156,88014537,Private room,,Auckland Central West,1,,2,1.0,68.0,2.0,-36.847601,174.761922,2016-08-19 18:32:06.553087
10885356,7162332,Entire home/apt,,Target Road,0,,4,2.0,91.0,3.0,-36.766117,174.723016,2016-08-19 18:31:51.523112
10194999,52019319,Entire home/apt,,Waiheke Island,0,,7,4.0,225.0,4.0,-36.784752,175.026568,2016-08-19 18:31:50.250899
9014418,39864436,Entire home/apt,,Hauraki,0,,4,3.0,53.0,7.0,-36.802367,174.776404,2016-08-19 18:31:48.494562
12878451,54523458,Private room,,Glendhu,2,,1,1.0,34.0,1.0,-36.771575,174.719656,2016-08-19 18:31:44.398668
9550606,31872313,,,Point Chevalier East,7,5.0,8,,,,-36.864284,174.710944,2016-08-19 18:31:43.547204
10233067,2640260,Entire home/apt,,Auckland Harbourside,75,4.5,4,1.0,150.0,1.0,-36.847259,174.774586,2016-08-19 18:31:41.520981
14390187,88395001,Private room,,Freemans Bay,0,,2,1.0,48.0,1.0,-36.848914,174.748189,2016-08-19 18:31:40.132138
14153996,85385004,Entire home/apt,,Remuera West,0,,6,3.0,187.0,3.0,-36.865714,174.788128,2016-08-19 18:31:27.942274
13453910,67650544,Shared room,,Sherbourne,0,,1,1.0,23.0,1.0,-36.874998,174.750304,2016-08-19 18:31:25.036339
11697950,57080490,Entire home/apt,,St Marys,0,,2,1.0,87.0,1.0,-36.847644,174.748529,2016-08-19 18:31:19.989979
5061092,26136898,Private room,,Stanley Bay,10,5.0,2,1.0,112.0,1.0,-36.826249,174.77829,2016-08-19 18:31:19.599672
10547192,53591750,Entire home/apt,,Waiheke Island,1,,5,3.0,263.0,2.0,-36.791607,175.078964,2016-08-19 18:31:16.133308
13868631,23168989,Entire home/apt,,Orewa,0,,2,1.0,67.0,1.0,-36.584599,174.682727,2016-08-19 18:31:09.637729
8312313,43825433,Private room,,Hillsborough East,6,4.5,2,1.0,30.0,2.0,-36.919444,174.76555,2016-08-19 18:30:38.901210
8393431,30573804,Entire home/apt,,Waiheke Island,4,4.5,4,2.0,516.0,2.0,-36.794451,175.094609,2016-08-19 18:30:37.024034
70756,248296,Private room,,Hingaia,23,5.0,2,1.0,150.0,1.0,-37.060244,174.921011,2016-08-19 18:30:34.791558
9652830,3232398,Private room,,Roberton,0,,16,1.0,26.0,5.0,-36.898271,174.698256,2016-08-19 18:30:23.153125
10676690,16862523,Private room,,Karekare,0,,2,1.0,201.0,1.0,-36.986276,174.478541,2016-08-19 18:30:18.561267
14301881,46346986,Private room,,Henderson North,1,,2,1.0,37.0,1.0,-36.872283,174.629403,2016-08-19 18:30:18.501294
9869752,50793418,Entire home/apt,,Auckland Central West,25,5.0,2,1.0,82.0,2.0,-36.847681,174.764771,2016-08-19 18:30:08.967173
4958084,25557732,Private room,,Whangapouri Creek,7,4.5,3,1.0,112.0,1.0,-37.079176,174.886943,2016-08-19 18:30:00.856321
2594575,11807907,Private room,,Vipond,51,4.5,3,1.0,34.0,1.0,-36.616507,174.715459,2016-08-19 18:29:54.761013
8660102,30601422,Private room,,Onehunga North East,2,,2,1.0,48.0,1.0,-36.90499,174.792438,2016-08-19 18:29:52.172346
12108637,39182977,Entire home/apt,,Waiheke Island,1,,4,2.0,187.0,2.0,-36.843633,175.14659,2016-08-19 18:29:36.519108
10270370,52810091,Entire home/apt,,Meadowbank North,23,5.0,2,1.0,66.0,1.0,-36.86912,174.842095,2016-08-19 18:29:31.261294
6391956,33327571,Private room,,Auckland Central West,0,,1,1.0,53.0,1.0,-36.853655,174.759575,2016-08-19 18:29:20.610301
11283106,45696385,Entire home/apt,,Waiheke Island,0,,8,3.0,210.0,3.0,-36.784917,175.047295,2016-08-19 18:29:15.770971
4430532,23000682,Private room,,Auckland Central East,73,4.5,2,1.0,75.0,2.0,-36.849009,174.768533,2016-08-19 18:29:10.840720
13918457,46427114,Private room,,Narrow Neck,2,,2,1.0,48.0,2.0,-36.813137,174.793405,2016-08-19 18:29:07.694648
6480179,10530611,Entire home/apt,,Ponsonby West,3,4.5,8,4.0,450.0,3.0,-36.847981,174.735006,2016-08-19 18:29:01.551323
12833655,70052587,Private room,,Owairaka East,1,,1,1.0,21.0,7.0,-36.896455,174.722789,2016-08-19 18:28:56.096776
2461376,12586240,Entire home/apt,,Waiheke Island,11,5.0,2,1.0,94.0,2.0,-36.786059,175.039768,2016-08-19 18:28:55.646339
6201656,32161094,Entire home/apt,,Glendowie,29,5.0,2,0.0,98.0,1.0,-36.857945,174.863435,2016-08-19 18:28:55.342116
12430203,67149664,Private room,,Opaheke,6,4.5,2,1.0,43.0,1.0,-37.076434,174.951511,2016-08-19 18:28:53.455194
9353670,37098534,Entire home/apt,,St Johns,13,4.5,3,1.0,94.0,1.0,-36.873238,174.84479,2016-08-19 18:28:50.541322
12069478,64668054,Private room,,Grey Lynn East,17,5.0,2,1.0,41.0,1.0,-36.85672,174.746453,2016-08-19 18:28:43.679132
13382030,76066467,Entire home/apt,,Waiheke Island,0,,4,2.0,173.0,2.0,-36.785,175.012399,2016-08-19 18:28:40.173250
10747866,55140681,Shared room,,Bremner,1,,4,1.0,74.0,1.0,-37.118867,174.935241,2016-08-19 18:28:36.652606
11572042,50919941,Entire home/apt,,Waiheke Island,0,,2,1.0,409.0,,-36.779592,174.993458,2016-08-19 18:28:31.831189
9839849,50669543,Private room,,Lucken Point,3,4.5,2,1.0,48.0,1.0,-36.815531,174.636036,2016-08-19 18:28:22.893340
2441512,11186295,Private room,,Abbotts Park,11,5.0,2,1.0,53.0,4.0,-36.884576,174.810925,2016-08-19 18:28:22.387147
4802494,4957781,Entire home/apt,,Ponsonby East,9,5.0,4,3.0,187.0,4.0,-36.848444,174.740847,2016-08-19 18:28:16.523088
4210874,21851177,Private room,,Elsmore Park,22,5.0,2,1.0,45.0,5.0,-36.910755,174.896696,2016-08-19 18:28:13.097000
785210,4139655,Private room,,Hamlin,51,5.0,1,1.0,53.0,1.0,-36.909921,174.823475,2016-08-19 18:28:12.354069
12009600,64235193,Entire home/apt,,Lynfield South,5,4.5,3,1.0,82.0,1.0,-36.92847,174.714277,2016-08-19 18:28:03.271629
5469570,885625,Private room,,Beachhaven South,0,,2,1.0,71.0,1.0,-36.805089,174.692588,2016-08-19 18:28:01.112376
14040858,53492835,Private room,,Epsom North,0,,3,1.0,53.0,1.0,-36.868942,174.769737,2016-08-19 18:27:57.574098
7292195,12150649,Entire home/apt,,Ponsonby East,21,4.0,3,1.0,105.0,1.0,-36.854848,174.744939,2016-08-19 18:27:47.541662
10167840,52179565,Entire home/apt,,Hunua,10,5.0,2,0.0,74.0,1.0,-37.082688,175.054646,2016-08-19 18:27:28.775596
10059976,34952529,Entire home/apt,,Waiheke Island,3,5.0,4,2.0,225.0,2.0,-36.784262,175.004124,2016-08-19 18:27:11.657642
1521414,2022213,Entire home/apt,,Hauraki,16,4.5,4,1.0,74.0,5.0,-36.797453,174.778275,2016-08-19 18:27:07.557648
12518988,60680960,Private room,,Onehunga North East,19,4.5,2,1.0,30.0,1.0,-36.908077,174.790356,2016-08-19 18:27:00.905998
10017106,50919941,Entire home/apt,,Waiheke Island,2,,8,4.0,484.0,,-36.782093,175.043182,2016-08-19 18:26:57.883152
11872776,63301480,Entire home/apt,,Waiheke Island,0,,4,3.0,82.0,2.0,-36.792511,175.023236,2016-08-19 18:26:53.666738
13496565,67650544,Shared room,,Sherbourne,0,,1,1.0,23.0,1.0,-36.874737,174.751998,2016-08-19 18:26:50.936426
13593724,78558113,Private room,,Mt Eden South,0,,2,1.0,49.0,2.0,-36.896494,174.760507,2016-08-19 18:26:46.377619
10702399,55297914,Entire home/apt,,Waiheke Island,16,5.0,4,2.0,150.0,2.0,-36.816752,175.061317,2016-08-19 18:26:46.099233
13885406,66384248,Entire home/apt,,Crown Hill,0,,2,1.0,37.0,1.0,-36.763341,174.759462,2016-08-19 18:26:43.616576
5969974,30888635,Private room,,Kingsland,4,5.0,2,1.0,71.0,1.0,-36.876694,174.737136,2016-08-19 18:26:40.235318
7901333,41662023,Entire home/apt,,Surrey Crescent,3,5.0,6,4.0,487.0,5.0,-36.864283,174.732375,2016-08-19 18:26:35.525920
14390121,88402446,Private room,,Elsmore Park,0,,2,1.0,43.0,1.0,-36.907599,174.897334,2016-08-19 18:26:19.251236
6468709,33793741,Entire home/apt,,Waiheke Island,12,5.0,2,0.0,158.0,,-36.809608,175.055158,2016-08-19 18:25:43.157166
13264803,36198262,Entire home/apt,,Auckland Central East,1,,2,1.0,98.0,2.0,-36.847771,174.770689,2016-08-19 18:25:38.769075
10338199,9653267,Entire home/apt,,Rewiti,1,,5,2.0,210.0,1.0,-36.779849,174.466107,2016-08-19 18:25:31.789587
14560577,75834173,Entire home/apt,,Bleakhouse,0,,3,1.0,75.0,2.0,-36.884295,174.926227,2016-08-19 18:25:17.070995
4735626,24448991,Private room,,Mt Hobson,37,5.0,2,1.0,48.0,2.0,-36.880654,174.789298,2016-08-19 18:25:09.896133
9594281,49657073,Private room,,Epsom North,47,5.0,1,1.0,41.0,1.0,-36.881416,174.770387,2016-08-19 18:25:05.458851
5295819,16955637,Private room,,Newmarket,26,5.0,2,1.0,60.0,2.0,-36.865155,174.780259,2016-08-19 18:23:33.293272
12931131,70988838,Private room,,Greenmount,1,,1,1.0,41.0,1.0,-36.934801,174.908474,2016-08-19 18:20:59.865955
7534622,38181278,Private room,,Redoubt South,32,4.5,2,1.0,26.0,1.0,-37.000876,174.898315,2016-08-19 18:20:57.627601
7776610,14771152,Entire home/apt,,Riverhead,0,,4,1.0,91.0,1.0,-36.712885,174.478922,2016-08-19 18:20:51.264386
9616708,49754195,Shared room,,Auckland Central West,2,,1,1.0,20.0,1.0,-36.85025,174.757073,2016-08-19 18:20:43.803201
1178240,5628517,Entire home/apt,,Lake Pupuke,5,4.5,8,4.0,221.0,4.0,-36.775832,174.768573,2016-08-19 18:20:37.997624
10599780,403433,Private room,,Kohuora,8,5.0,2,1.0,52.0,2.0,-36.976595,174.844907,2016-08-19 18:20:32.661171
14252434,20523425,Private room,,Otimai,2,,2,1.0,26.0,1.0,-36.940909,174.580837,2016-08-19 18:20:21.693231
9592803,49650289,Private room,,Takanini South,0,,2,1.0,37.0,1.0,-37.04013,174.930346,2016-08-19 18:20:08.785942
147996,669085,Private room,,Pakuranga East,0,,2,1.0,62.0,1.0,-36.918471,174.883111,2016-08-19 18:19:57.537664
12179543,65444458,Private room,,Pukekohe North,0,,2,1.0,34.0,1.0,-37.195443,174.917111,2016-08-19 18:19:48.718169
13482859,77173829,Private room,,Karekare,0,,3,1.0,60.0,1.0,-36.934675,174.505449,2016-08-19 18:19:47.157245
11858576,60810001,Private room,,Mairangi Bay,0,,4,1.0,61.0,1.0,-36.744601,174.744542,2016-08-19 18:19:46.297289
12431233,8529590,Entire home/apt,,Auckland Central East,2,,2,1.0,73.0,,-36.846546,174.769217,2016-08-19 18:19:33.343464
5707557,29067196,Private room,,Silverdale South,3,5.0,4,1.0,78.0,1.0,-36.643634,174.669548,2016-08-19 18:19:27.709486
8474125,13238000,Entire home/apt,,Auckland Central East,1,,4,2.0,169.0,7.0,-36.846433,174.771737,2016-08-19 18:19:27.218302
5862659,14347539,Entire home/apt,,Herne Bay,2,,1,0.0,57.0,2.0,-36.843722,174.732874,2016-08-19 18:19:24.265389
12070792,64677308,Entire home/apt,,Waiheke Island,1,,4,1.0,131.0,1.0,-36.784366,175.011512,2016-08-19 18:19:14.669915
1841012,9621177,Private room,,North Harbour West,6,4.5,2,1.0,71.0,1.0,-36.753211,174.688372,2016-08-19 18:19:11.753111
5992907,6242774,Entire home/apt,,Ponsonby West,41,5.0,2,0.0,90.0,2.0,-36.851154,174.732191,2016-08-19 18:19:08.873392
10232172,45495750,Private room,,Stonefields,2,,2,1.0,52.0,1.0,-36.883922,174.836831,2016-08-19 18:19:07.876790
11608687,46746829,Entire home/apt,,Waiheke Island,1,,4,2.0,195.0,,-36.786213,175.024939,2016-08-19 18:19:05.938217
8830094,46248843,Entire home/apt,,Karekare,1,,5,2.0,135.0,5.0,-36.945731,174.520506,2016-08-19 18:19:01.198882
14321569,87609239,Private room,,Glenavon,1,,1,1.0,34.0,1.0,-36.908033,174.701916,2016-08-19 18:18:56.063402
403684,2013246,Private room,,Parnell West,220,5.0,2,1.0,65.0,1.0,-36.851255,174.78483,2016-08-19 18:18:48.201828
8583592,45174843,Private room,,Maungawhau,10,4.0,2,1.0,45.0,2.0,-36.888497,174.746722,2016-08-19 18:18:46.703896
11833880,15707955,Entire home/apt,,Freemans Bay,25,5.0,2,0.0,71.0,3.0,-36.856848,174.754877,2016-08-19 18:18:37.437180
5752496,26517747,Entire home/apt,,Westmere,0,,7,4.0,368.0,3.0,-36.854476,174.713029,2016-08-19 18:18:36.485991
14206097,86227186,Private room,,Auckland Central West,1,,2,1.0,68.0,1.0,-36.845499,174.762913,2016-08-19 18:18:33.877769
10315451,8819756,Private room,,Mt Eden East,2,,2,1.0,37.0,3.0,-36.889429,174.76261,2016-08-19 18:18:30.262393
2368660,12103002,Private room,,Gulf Harbour,1,,2,1.0,150.0,1.0,-36.621581,174.782993,2016-08-19 18:18:26.377217
11162101,58055427,Entire home/apt,,Oaktree,18,4.5,5,2.0,52.0,2.0,-36.716505,174.731715,2016-08-19 18:18:14.147343
11018874,50919941,Entire home/apt,,Waiheke Island,2,,4,2.0,187.0,,-36.794835,175.027659,2016-08-19 18:18:08.873609
5448375,13233740,Entire home/apt,,Beachhaven North,0,,4,2.0,112.0,3.0,-36.796588,174.688904,2016-08-19 18:18:03.839299
14141404,1841806,Private room,,Surrey Crescent,0,,2,1.0,36.0,1.0,-36.865447,174.732883,2016-08-19 18:18:00.743380
10907260,56529826,Private room,,Onehunga South West,15,4.0,2,1.0,37.0,1.0,-36.921954,174.777548,2016-08-19 18:17:59.996026
13774225,77162503,Private room,,Ellerslie North,0,,2,1.0,26.0,1.0,-36.892386,174.803416,2016-08-19 18:17:56.225383
8995552,46521475,Private room,,Fruitvale,0,,1,1.0,34.0,1.0,-36.918415,174.671856,2016-08-19 18:17:56.140671
11911357,112223,Entire home/apt,,Grafton West,3,4.5,4,2.0,112.0,1.0,-36.857518,174.767241,2016-08-19 18:17:53.541550
4318366,22420362,Entire home/apt,,Waiheke Island,5,5.0,7,4.0,240.0,,-36.784971,175.009637,2016-08-19 18:17:38.971683
13381034,42921849,Private room,,Herald,1,,2,1.0,30.0,1.0,-36.778597,174.631955,2016-08-19 18:17:36.285337
14410036,9057967,Entire home/apt,,Auckland Central West,0,,2,0.0,112.0,1.0,-36.846221,174.759875,2016-08-19 18:17:32.108000
14220557,86392216,Private room,,Rewarewa,1,,2,1.0,27.0,1.0,-36.91654,174.684389,2016-08-19 18:17:30.193334
5511775,28589152,Private room,,Westmere,7,5.0,2,1.0,45.0,1.0,-36.85834,174.721149,2016-08-19 18:17:28.083337
6915414,36245084,Entire home/apt,,Waiheke Island,2,,6,3.0,225.0,2.0,-36.814066,175.059543,2016-08-19 18:17:25.265198
9873918,21725175,Entire home/apt,,Auckland Harbourside,12,4.0,4,2.0,100.0,3.0,-36.845046,174.77261,2016-08-19 18:17:23.177246
953360,4582276,Private room,,Roberton,50,5.0,2,1.0,52.0,2.0,-36.888161,174.698158,2016-08-19 18:17:20.372000
10706532,55322759,Entire home/apt,,Remuera South,1,,2,0.0,60.0,1.0,-36.885389,174.800558,2016-08-19 18:17:17.537305
11626693,61594273,Private room,,Swanson South,0,,2,1.0,40.0,1.0,-36.87713,174.584585,2016-08-19 18:17:14.657317
12297292,66294765,Entire home/apt,,Kingseat,3,5.0,12,5.0,269.0,1.0,-37.127627,174.872344,2016-08-19 18:17:12.577447
8037520,42444676,Entire home/apt,,Ponsonby East,12,4.5,4,2.0,158.0,1.0,-36.850902,174.739723,2016-08-19 18:17:10.007421
11262156,58789314,Entire home/apt,,Auckland Central West,0,,2,1.0,112.0,7.0,-36.845827,174.759429,2016-08-19 18:17:04.473214
9479282,38804706,Private room,,Pukekohe West,3,5.0,2,1.0,57.0,1.0,-37.221884,174.896655,2016-08-19 18:16:33.251329
13482953,66008135,Entire home/apt,,Epsom South,7,4.5,3,1.0,82.0,1.0,-36.898265,174.763536,2016-08-19 18:16:27.985267
9718585,4729562,Entire home/apt,,Eden Terrace,9,4.0,4,2.0,105.0,2.0,-36.86742,174.759147,2016-08-19 18:16:11.989289
9868938,22738451,Private room,,Parnell West,7,4.5,2,1.0,41.0,1.0,-36.857732,174.780367,2016-08-19 18:16:11.825531
5078987,26230731,Private room,,Hatfields Beach,22,5.0,2,1.0,75.0,1.0,-36.572756,174.687381,2016-08-19 18:15:59.449303
13161019,73264657,Entire home/apt,,Beachlands-Maraetai,0,,2,1.0,82.0,1.0,-36.885876,174.999158,2016-08-19 18:15:59.057711
12454577,9059484,Private room,,Narrow Neck,1,,1,1.0,37.0,1.0,-36.816479,174.789314,2016-08-19 18:15:56.671681
8089121,6610719,Private room,,Auckland Central East,30,5.0,2,1.0,29.0,2.0,-36.857264,174.762085,2016-08-19 18:15:44.361935
11830179,25525089,Private room,,Parnell West,5,5.0,2,1.0,49.0,3.0,-36.850981,174.78445,2016-08-19 18:15:41.595300
14064105,46529889,Private room,,Ellerslie North,1,,2,1.0,37.0,2.0,-36.897107,174.812221,2016-08-19 18:15:30.707792
12176910,43082018,Private room,,Epsom Central,0,,2,1.0,74.0,1.0,-36.889966,174.768488,2016-08-19 18:15:27.917548
13241754,74410012,Private room,,Awhitu,0,,3,1.0,45.0,1.0,-37.087084,174.649344,2016-08-19 18:15:22.693926
10461428,52284847,Private room,,Seacliffe,12,5.0,2,1.0,30.0,3.0,-36.806198,174.791221,2016-08-19 18:15:20.944908
13943445,56008190,Private room,,Kohimarama East,0,,2,1.0,75.0,1.0,-36.862068,174.850175,2016-08-19 18:15:17.027879
11463972,60305405,Private room,,Onehunga South East,0,,2,1.0,45.0,1.0,-36.930958,174.786112,2016-08-19 18:15:14.525433
12497073,1985301,Private room,,Mt St John,0,,2,1.0,41.0,2.0,-36.889078,174.791708,2016-08-19 18:15:05.364394
14170829,85781187,Private room,,Glendhu,1,,2,1.0,27.0,1.0,-36.773319,174.708958,2016-08-19 18:14:49.627683
1328275,7208707,Entire home/apt,,Arch Hill,34,5.0,8,3.0,356.0,,-36.863508,174.748843,2016-08-19 18:14:46.967178
9828521,9057967,Entire home/apt,,Auckland Central East,23,4.0,2,1.0,108.0,1.0,-36.84672,174.772426,2016-08-19 18:14:42.827342
14185094,85762017,Entire home/apt,,Auckland Central West,0,,2,0.0,63.0,,-36.845764,174.760773,2016-08-19 18:14:39.090156
8038762,14108893,Entire home/apt,,Vipond,0,,2,1.0,75.0,2.0,-36.619127,174.726003,2016-08-19 18:14:37.275314
4896655,22475409,Entire home/apt,,Takapuna Central,23,4.5,6,2.0,90.0,2.0,-36.779222,174.77177,2016-08-19 18:14:35.241329
5060058,26128824,Entire home/apt,,Ponsonby East,68,5.0,2,1.0,149.0,,-36.850392,174.740624,2016-08-19 18:14:16.383376
8239569,43450937,Private room,,Pinehill,0,,1,1.0,34.0,1.0,-36.728714,174.718397,2016-08-19 18:14:13.610431
9481778,49146889,Private room,,Abbotts Park,3,4.0,2,1.0,33.0,1.0,-36.891884,174.797729,2016-08-19 18:13:55.713757
9928532,24370957,Private room,,Ocean View,12,5.0,2,1.0,44.0,1.0,-36.796616,174.741705,2016-08-19 18:13:55.224853
9902349,37087927,Private room,,Grey Lynn West,0,,2,1.0,56.0,3.0,-36.857596,174.739047,2016-08-19 18:13:53.239441
12132947,64111755,Entire home/apt,,Waiheke Island,0,,16,5.0,820.0,2.0,-36.810003,175.084339,2016-08-19 18:13:40.762930
14477231,8483691,Entire home/apt,,Ponsonby East,0,,3,1.0,112.0,3.0,-36.856352,174.746648,2016-08-19 18:13:40.720922
2688449,10534496,Private room,,Narrow Neck,25,5.0,2,1.0,66.0,3.0,-36.813397,174.796871,2016-08-19 18:13:37.461027
10415266,53638684,Entire home/apt,,Waima,4,5.0,8,3.0,226.0,2.0,-36.937466,174.633895,2016-08-19 18:13:35.279385
11976432,23084750,Entire home/apt,,Glendene North,9,5.0,4,2.0,60.0,2.0,-36.885086,174.655728,2016-08-19 18:13:31.326506
